game,team,side,inning,half,run_diff,pid,pitches,endurance,toast,budget_remaining,budget_pct,max_budget,home_team,away_team,home_score,away_score
2025-04-09,home,home,3,bottom,0,p-home-8,73,79,6.0,73.2,0.5,146.2,home,away,7,4
2025-04-09,away,away,3,top,0,p-away-8,49,79,6.0,97.2,0.7,146.2,home,away,7,4
2025-04-09,away,away,3,top,0,p-away-8,56,79,7.0,90.2,0.6,146.2,home,away,7,4
2025-04-09,away,away,3,top,0,p-away-8,60,79,8.0,86.2,0.6,146.2,home,away,7,4
2025-04-09,away,away,4,top,0,p-away-8,65,79,12.0,81.2,0.6,146.2,home,away,7,4
2025-04-09,away,away,4,top,0,p-away-8,72,79,10.0,74.2,0.5,146.2,home,away,7,4
2025-04-10,home,home,1,bottom,0,p-home-9,0,88,0.0,162.8,1.0,162.8,home,away,2,8
2025-04-10,home,home,1,bottom,0,p-home-9,4,88,1.0,158.8,1.0,162.8,home,away,2,8
2025-04-10,home,home,1,bottom,0,p-home-9,10,88,2.0,152.8,0.9,162.8,home,away,2,8
2025-04-10,home,home,1,bottom,0,p-home-9,14,88,0.0,148.8,0.9,162.8,home,away,2,8
2025-04-10,home,home,1,bottom,1,p-home-9,20,88,-7.0,142.8,0.9,162.8,home,away,2,8
2025-04-10,home,home,1,bottom,1,p-home-9,24,88,-7.0,138.8,0.9,162.8,home,away,2,8
2025-04-10,home,home,1,bottom,1,p-home-9,30,88,-7.0,132.8,0.8,162.8,home,away,2,8
2025-04-10,home,home,1,bottom,1,p-home-9,35,88,-9.0,127.8,0.8,162.8,home,away,2,8
2025-04-10,home,home,1,bottom,1,p-home-9,39,88,-12.0,123.8,0.8,162.8,home,away,2,8
2025-04-10,home,home,1,bottom,2,p-home-9,44,88,-19.0,118.8,0.7,162.8,home,away,2,8
2025-04-10,home,home,1,bottom,2,p-home-9,48,88,-19.0,114.8,0.7,162.8,home,away,2,8
2025-04-10,away,away,1,top,-2,p-away-9,0,67,4.0,124.0,1.0,124.0,home,away,2,8
2025-04-10,away,away,1,top,-2,p-away-9,4,67,5.0,120.0,1.0,124.0,home,away,2,8
2025-04-10,away,away,1,top,-2,p-away-9,10,67,5.0,114.0,0.9,124.0,home,away,2,8
2025-04-10,away,away,1,top,-2,p-away-9,14,67,6.0,110.0,0.9,124.0,home,away,2,8
2025-04-10,away,away,1,top,-2,p-away-9,18,67,6.0,106.0,0.9,124.0,home,away,2,8
2025-04-10,away,away,1,top,-2,p-away-9,22,67,6.0,102.0,0.8,124.0,home,away,2,8
2025-04-10,away,away,1,top,-2,p-away-9,28,67,4.0,96.0,0.8,124.0,home,away,2,8
2025-04-10,away,away,1,top,-2,p-away-9,32,67,4.0,92.0,0.7,124.0,home,away,2,8
2025-04-10,home,home,2,bottom,2,p-home-9,57,88,-16.0,105.8,0.6,162.8,home,away,2,8
2025-04-10,home,home,2,bottom,2,p-home-9,61,88,-16.0,101.8,0.6,162.8,home,away,2,8
2025-04-10,home,home,2,bottom,2,p-home-9,65,88,-15.0,97.8,0.6,162.8,home,away,2,8
2025-04-10,home,home,2,bottom,2,p-home-9,72,88,-14.0,90.8,0.6,162.8,home,away,2,8
2025-04-10,home,home,2,bottom,2,p-home-9,76,88,-16.0,86.8,0.5,162.8,home,away,2,8
2025-04-10,away,away,2,top,-2,p-away-9,41,67,7.0,83.0,0.7,124.0,home,away,2,8
2025-04-10,away,away,2,top,-2,p-away-9,44,67,7.0,80.0,0.6,124.0,home,away,2,8
2025-04-10,away,away,2,top,-2,p-away-9,50,67,7.0,74.0,0.6,124.0,home,away,2,8
2025-04-10,away,away,2,top,-2,p-away-9,56,67,8.0,68.0,0.5,124.0,home,away,2,8
2025-04-10,away,away,2,top,-2,p-away-9,60,67,9.0,64.0,0.5,124.0,home,away,2,8
2025-04-10,home,home,3,bottom,2,p-home-9,84,88,-13.0,78.8,0.5,162.8,home,away,2,8
2025-04-10,away,away,3,top,-2,p-away-9,67,67,13.0,57.0,0.5,124.0,home,away,2,8
2025-04-11,home,home,1,bottom,0,p-home-10,0,79,0.0,146.2,1.0,146.2,home,away,5,3
2025-04-11,home,home,1,bottom,0,p-home-10,5,79,-2.0,141.2,1.0,146.2,home,away,5,3
2025-04-11,home,home,1,bottom,0,p-home-10,9,79,-1.0,137.2,0.9,146.2,home,away,5,3
2025-04-11,home,home,1,bottom,0,p-home-10,13,79,0.0,133.2,0.9,146.2,home,away,5,3
2025-04-11,home,home,1,bottom,0,p-home-10,16,79,-2.0,130.2,0.9,146.2,home,away,5,3
2025-04-11,home,home,1,bottom,0,p-home-10,20,79,-2.0,126.2,0.9,146.2,home,away,5,3
2025-04-11,away,away,1,top,0,p-away-10,0,85,0.0,157.2,1.0,157.2,home,away,5,3
2025-04-11,away,away,1,top,0,p-away-10,4,85,0.0,153.2,1.0,157.2,home,away,5,3
2025-04-11,away,away,1,top,0,p-away-10,8,85,1.0,149.2,0.9,157.2,home,away,5,3
2025-04-11,away,away,1,top,0,p-away-10,12,85,1.0,145.2,0.9,157.2,home,away,5,3
2025-04-11,away,away,1,top,0,p-away-10,20,85,4.0,137.2,0.9,157.2,home,away,5,3
2025-04-11,home,home,2,bottom,0,p-home-10,24,79,-1.0,122.2,0.8,146.2,home,away,5,3
2025-04-11,home,home,2,bottom,0,p-home-10,31,79,-2.0,115.2,0.8,146.2,home,away,5,3
2025-04-11,home,home,2,bottom,0,p-home-10,34,79,-4.0,112.2,0.8,146.2,home,away,5,3
2025-04-11,home,home,2,bottom,0,p-home-10,40,79,-7.0,106.2,0.7,146.2,home,away,5,3
2025-04-11,home,home,2,bottom,0,p-home-10,48,79,-4.0,98.2,0.7,146.2,home,away,5,3
2025-04-11,home,home,2,bottom,0,p-home-10,54,79,-6.0,92.2,0.6,146.2,home,away,5,3
2025-04-11,home,home,2,bottom,0,p-home-10,61,79,-7.0,85.2,0.6,146.2,home,away,5,3
2025-04-11,home,home,2,bottom,0,p-home-10,65,79,-9.0,81.2,0.6,146.2,home,away,5,3
2025-04-11,away,away,2,top,0,p-away-10,24,85,8.0,133.2,0.8,157.2,home,away,5,3
2025-04-11,away,away,2,top,0,p-away-10,30,85,9.0,127.2,0.8,157.2,home,away,5,3
2025-04-11,away,away,2,top,0,p-away-10,38,85,12.0,119.2,0.8,157.2,home,away,5,3
2025-04-11,home,home,3,bottom,0,p-home-10,72,79,-6.0,74.2,0.5,146.2,home,away,5,3
2025-04-11,home,home,3,bottom,0,p-home-10,78,79,-5.0,68.2,0.5,146.2,home,away,5,3
2025-04-11,away,away,3,top,-1,p-away-10,43,85,18.0,114.2,0.7,157.2,home,away,5,3
2025-04-11,away,away,3,top,-1,p-away-10,47,85,19.0,110.2,0.7,157.2,home,away,5,3
2025-04-11,away,away,3,top,-1,p-away-10,55,85,18.0,102.2,0.7,157.2,home,away,5,3
2025-04-11,away,away,3,top,-1,p-away-10,62,85,16.0,95.2,0.6,157.2,home,away,5,3
2025-04-11,away,away,3,top,-1,p-away-10,67,85,13.0,90.2,0.6,157.2,home,away,5,3
2025-04-11,away,away,3,top,-1,p-away-10,70,85,10.0,87.2,0.6,157.2,home,away,5,3
2025-04-11,away,away,3,top,-1,p-away-10,75,85,11.0,82.2,0.5,157.2,home,away,5,3
2025-04-11,away,away,3,top,-1,p-away-10,81,85,11.0,76.2,0.5,157.2,home,away,5,3
2025-04-12,home,home,1,bottom,0,p-home-11,0,98,0.0,181.3,1.0,181.3,home,away,5,7
2025-04-12,home,home,1,bottom,0,p-home-11,9,98,-1.0,172.3,1.0,181.3,home,away,5,7
2025-04-12,home,home,1,bottom,0,p-home-11,14,98,-3.0,167.3,0.9,181.3,home,away,5,7
2025-04-12,home,home,1,bottom,0,p-home-11,20,98,0.0,161.3,0.9,181.3,home,away,5,7
2025-04-12,home,home,1,bottom,0,p-home-11,24,98,1.0,157.3,0.9,181.3,home,away,5,7
2025-04-12,away,away,1,top,0,p-away-11,0,65,0.0,120.2,1.0,120.2,home,away,5,7
2025-04-12,away,away,1,top,0,p-away-11,8,65,0.0,112.2,0.9,120.2,home,away,5,7
2025-04-12,away,away,1,top,0,p-away-11,13,65,-2.0,107.2,0.9,120.2,home,away,5,7
2025-04-12,away,away,1,top,0,p-away-11,18,65,-2.0,102.2,0.9,120.2,home,away,5,7
2025-04-12,away,away,1,top,1,p-away-11,22,65,-8.0,98.2,0.8,120.2,home,away,5,7
2025-04-12,away,away,1,top,1,p-away-11,26,65,-11.0,94.2,0.8,120.2,home,away,5,7
2025-04-12,away,away,1,top,2,p-away-11,34,65,-18.0,86.2,0.7,120.2,home,away,5,7
2025-04-12,away,away,1,top,2,p-away-11,38,65,-21.0,82.2,0.7,120.2,home,away,5,7
2025-04-12,away,away,1,top,2,p-away-11,47,65,-18.0,73.2,0.6,120.2,home,away,5,7
2025-04-12,away,away,1,top,2,p-away-11,56,65,-15.0,64.2,0.5,120.2,home,away,5,7
2025-04-12,home,home,2,bottom,-2,p-home-11,30,98,8.0,151.3,0.8,181.3,home,away,5,7
2025-04-12,home,home,2,bottom,-2,p-home-11,34,98,9.0,147.3,0.8,181.3,home,away,5,7
2025-04-12,home,home,2,bottom,-2,p-home-11,38,98,7.0,143.3,0.8,181.3,home,away,5,7
2025-04-12,home,home,2,bottom,-2,p-home-11,45,98,4.0,136.3,0.8,181.3,home,away,5,7
2025-04-12,home,home,2,bottom,-2,p-home-11,52,98,1.0,129.3,0.7,181.3,home,away,5,7
2025-04-12,home,home,2,bottom,-2,p-home-11,60,98,0.0,121.3,0.7,181.3,home,away,5,7
2025-04-12,away,away,2,top,2,p-away-11,64,65,-12.0,56.2,0.5,120.2,home,away,5,7
2025-04-12,away,away,2,top,2,p-away-11,68,65,-12.0,52.2,0.4,120.2,home,away,5,7
2025-04-12,away,away,2,top,2,p-away-11,73,65,-11.0,47.2,0.4,120.2,home,away,5,7
2025-04-12,home,home,3,bottom,-2,p-home-11,65,98,1.0,116.3,0.6,181.3,home,away,5,7
2025-04-12,home,home,3,bottom,-2,p-home-11,71,98,1.0,110.3,0.6,181.3,home,away,5,7
2025-04-12,home,home,3,bottom,-2,p-home-11,77,98,-1.0,104.3,0.6,181.3,home,away,5,7
2025-04-12,home,home,3,bottom,-2,p-home-11,86,98,-2.0,95.3,0.5,181.3,home,away,5,7
2025-04-12,home,home,3,bottom,-2,p-home-11,91,98,-1.0,90.3,0.5,181.3,home,away,5,7
2025-04-13,home,home,1,bottom,0,p-home-12,0,72,0.0,133.2,1.0,133.2,home,away,6,1
2025-04-13,home,home,1,bottom,0,p-home-12,8,72,3.0,125.2,0.9,133.2,home,away,6,1
2025-04-13,home,home,1,bottom,0,p-home-12,17,72,2.0,116.2,0.9,133.2,home,away,6,1
2025-04-13,home,home,1,bottom,0,p-home-12,26,72,5.0,107.2,0.8,133.2,home,away,6,1
2025-04-13,away,away,1,top,0,p-away-12,0,99,0.0,183.2,1.0,183.2,home,away,6,1
2025-04-13,away,away,1,top,0,p-away-12,5,99,1.0,178.2,1.0,183.2,home,away,6,1
2025-04-13,away,away,1,top,0,p-away-12,10,99,-1.0,173.2,0.9,183.2,home,away,6,1
2025-04-13,away,away,1,top,0,p-away-12,13,99,-4.0,170.2,0.9,183.2,home,away,6,1
2025-04-13,away,away,1,top,1,p-away-12,18,99,-11.0,165.2,0.9,183.2,home,away,6,1
2025-04-13,away,away,1,top,1,p-away-12,22,99,-11.0,161.2,0.9,183.2,home,away,6,1
2025-04-13,away,away,1,top,1,p-away-12,26,99,-10.0,157.2,0.9,183.2,home,away,6,1
2025-04-13,away,away,1,top,1,p-away-12,30,99,-10.0,153.2,0.8,183.2,home,away,6,1
2025-04-13,away,away,1,top,1,p-away-12,33,99,-12.0,150.2,0.8,183.2,home,away,6,1
2025-04-13,away,away,1,top,1,p-away-12,37,99,-15.0,146.2,0.8,183.2,home,away,6,1
2025-04-13,home,home,2,bottom,-1,p-home-12,32,72,8.0,101.2,0.8,133.2,home,away,6,1
2025-04-13,home,home,2,bottom,-1,p-home-12,38,72,6.0,95.2,0.7,133.2,home,away,6,1
2025-04-13,home,home,2,bottom,-1,p-home-12,43,72,7.0,90.2,0.7,133.2,home,away,6,1
2025-04-13,home,home,2,bottom,-1,p-home-12,49,72,8.0,84.2,0.6,133.2,home,away,6,1
2025-04-13,away,away,2,top,1,p-away-12,41,99,-14.0,142.2,0.8,183.2,home,away,6,1
2025-04-13,away,away,2,top,1,p-away-12,47,99,-13.0,136.2,0.7,183.2,home,away,6,1
2025-04-13,away,away,2,top,1,p-away-12,53,99,-15.0,130.2,0.7,183.2,home,away,6,1
2025-04-13,away,away,2,top,1,p-away-12,57,99,-15.0,126.2,0.7,183.2,home,away,6,1
2025-04-13,away,away,2,top,2,p-away-12,62,99,-19.0,121.2,0.7,183.2,home,away,6,1
2025-04-13,away,away,2,top,2,p-away-12,67,99,-19.0,116.2,0.6,183.2,home,away,6,1
2025-04-13,away,away,2,top,2,p-away-12,75,99,-19.0,108.2,0.6,183.2,home,away,6,1
2025-04-13,away,away,2,top,2,p-away-12,83,99,-16.0,100.2,0.5,183.2,home,away,6,1
2025-04-13,home,home,3,bottom,-2,p-home-12,55,72,11.0,78.2,0.6,133.2,home,away,6,1
2025-04-13,home,home,3,bottom,-2,p-home-12,59,72,12.0,74.2,0.6,133.2,home,away,6,1
2025-04-13,home,home,3,bottom,-2,p-home-12,63,72,10.0,70.2,0.5,133.2,home,away,6,1
2025-04-13,home,home,3,bottom,-2,p-home-12,68,72,11.0,65.2,0.5,133.2,home,away,6,1
2025-04-13,away,away,3,top,2,p-away-12,87,99,-15.0,96.2,0.5,183.2,home,away,6,1
2025-04-14,home,home,1,bottom,0,p-home-13,0,64,0.0,118.4,1.0,118.4,home,away,2,12
2025-04-14,home,home,1,bottom,0,p-home-13,7,64,3.0,111.4,0.9,118.4,home,away,2,12
2025-04-14,home,home,1,bottom,0,p-home-13,11,64,4.0,107.4,0.9,118.4,home,away,2,12
2025-04-14,home,home,1,bottom,0,p-home-13,19,64,3.0,99.4,0.8,118.4,home,away,2,12
2025-04-14,away,away,1,top,0,p-away-13,0,88,0.0,162.8,1.0,162.8,home,away,2,12
2025-04-14,away,away,1,top,0,p-away-13,8,88,-1.0,154.8,1.0,162.8,home,away,2,12
2025-04-14,away,away,1,top,0,p-away-13,12,88,-3.0,150.8,0.9,162.8,home,away,2,12
2025-04-14,away,away,1,top,0,p-away-13,16,88,-3.0,146.8,0.9,162.8,home,away,2,12
2025-04-14,away,away,1,top,0,p-away-13,20,88,-2.0,142.8,0.9,162.8,home,away,2,12
2025-04-14,away,away,1,top,0,p-away-13,25,88,-2.0,137.8,0.8,162.8,home,away,2,12
2025-04-14,away,away,1,top,0,p-away-13,31,88,-2.0,131.8,0.8,162.8,home,away,2,12
2025-04-14,away,away,1,top,0,p-away-13,35,88,-1.0,127.8,0.8,162.8,home,away,2,12
2025-04-14,away,away,1,top,0,p-away-13,43,88,-1.0,119.8,0.7,162.8,home,away,2,12
2025-04-14,home,home,2,bottom,0,p-home-13,28,64,6.0,90.4,0.8,118.4,home,away,2,12
2025-04-14,home,home,2,bottom,0,p-home-13,34,64,4.0,84.4,0.7,118.4,home,away,2,12
2025-04-14,home,home,2,bottom,0,p-home-13,40,64,1.0,78.4,0.7,118.4,home,away,2,12
2025-04-14,home,home,2,bottom,0,p-home-13,46,64,-2.0,72.4,0.6,118.4,home,away,2,12
2025-04-14,home,home,2,bottom,0,p-home-13,50,64,-5.0,68.4,0.6,118.4,home,away,2,12
2025-04-14,home,home,2,bottom,0,p-home-13,54,64,-8.0,64.4,0.5,118.4,home,away,2,12
2025-04-14,home,home,2,bottom,0,p-home-13,58,64,-8.0,60.4,0.5,118.4,home,away,2,12
2025-04-14,home,home,2,bottom,0,p-home-13,65,64,-7.0,53.4,0.5,118.4,home,away,2,12
2025-04-14,away,away,2,top,0,p-away-13,50,88,0.0,112.8,0.7,162.8,home,away,2,12
2025-04-14,away,away,2,top,0,p-away-13,54,88,1.0,108.8,0.7,162.8,home,away,2,12
2025-04-14,away,away,2,top,0,p-away-13,60,88,2.0,102.8,0.6,162.8,home,away,2,12
2025-04-14,away,away,3,top,0,p-away-13,68,88,8.0,94.8,0.6,162.8,home,away,2,12
2025-04-14,away,away,3,top,0,p-away-13,72,88,9.0,90.8,0.6,162.8,home,away,2,12
2025-04-14,away,away,3,top,0,p-away-13,76,88,10.0,86.8,0.5,162.8,home,away,2,12
2025-04-15,home,home,1,bottom,0,p-home-14,0,99,0.0,183.2,1.0,183.2,home,away,2,1
2025-04-15,home,home,1,bottom,0,p-home-14,8,99,3.0,175.2,1.0,183.2,home,away,2,1
2025-04-15,home,home,1,bottom,0,p-home-14,12,99,3.0,171.2,0.9,183.2,home,away,2,1
2025-04-15,home,home,1,bottom,0,p-home-14,16,99,4.0,167.2,0.9,183.2,home,away,2,1
2025-04-15,home,home,1,bottom,0,p-home-14,21,99,2.0,162.2,0.9,183.2,home,away,2,1
2025-04-15,away,away,1,top,0,p-away-14,0,99,0.0,183.2,1.0,183.2,home,away,2,1
2025-04-15,away,away,1,top,0,p-away-14,8,99,3.0,175.2,1.0,183.2,home,away,2,1
2025-04-15,away,away,1,top,0,p-away-14,12,99,4.0,171.2,0.9,183.2,home,away,2,1
2025-04-15,away,away,1,top,0,p-away-14,20,99,2.0,163.2,0.9,183.2,home,away,2,1
2025-04-15,away,away,1,top,0,p-away-14,24,99,2.0,159.2,0.9,183.2,home,away,2,1
2025-04-15,home,home,2,bottom,0,p-home-14,25,99,3.0,158.2,0.9,183.2,home,away,2,1
2025-04-15,home,home,2,bottom,0,p-home-14,30,99,4.0,153.2,0.8,183.2,home,away,2,1
2025-04-15,home,home,2,bottom,0,p-home-14,34,99,2.0,149.2,0.8,183.2,home,away,2,1
2025-04-15,home,home,2,bottom,0,p-home-14,38,99,3.0,145.2,0.8,183.2,home,away,2,1
2025-04-15,away,away,2,top,0,p-away-14,29,99,3.0,154.2,0.8,183.2,home,away,2,1
2025-04-15,away,away,2,top,0,p-away-14,33,99,4.0,150.2,0.8,183.2,home,away,2,1
2025-04-15,away,away,2,top,0,p-away-14,37,99,2.0,146.2,0.8,183.2,home,away,2,1
2025-04-15,away,away,2,top,0,p-away-14,41,99,3.0,142.2,0.8,183.2,home,away,2,1
2025-04-15,away,away,2,top,0,p-away-14,49,99,2.0,134.2,0.7,183.2,home,away,2,1
2025-04-15,away,away,2,top,0,p-away-14,53,99,0.0,130.2,0.7,183.2,home,away,2,1
2025-04-15,home,home,3,bottom,0,p-home-14,44,99,4.0,139.2,0.8,183.2,home,away,2,1
2025-04-15,home,home,3,bottom,0,p-home-14,49,99,4.0,134.2,0.7,183.2,home,away,2,1
2025-04-15,home,home,3,bottom,0,p-home-14,57,99,3.0,126.2,0.7,183.2,home,away,2,1
2025-04-15,home,home,3,bottom,0,p-home-14,61,99,4.0,122.2,0.7,183.2,home,away,2,1
2025-04-15,home,home,3,bottom,0,p-home-14,66,99,2.0,117.2,0.6,183.2,home,away,2,1
2025-04-15,home,home,3,bottom,0,p-home-14,71,99,-1.0,112.2,0.6,183.2,home,away,2,1
2025-04-15,home,home,3,bottom,0,p-home-14,75,99,-1.0,108.2,0.6,183.2,home,away,2,1
2025-04-15,home,home,3,bottom,0,p-home-14,81,99,0.0,102.2,0.6,183.2,home,away,2,1
2025-04-15,away,away,3,top,0,p-away-14,61,99,3.0,122.2,0.7,183.2,home,away,2,1
2025-04-15,away,away,3,top,0,p-away-14,64,99,6.0,119.2,0.7,183.2,home,away,2,1
2025-04-15,away,away,3,top,0,p-away-14,71,99,9.0,112.2,0.6,183.2,home,away,2,1
2025-04-15,away,away,4,top,0,p-away-14,75,99,13.0,108.2,0.6,183.2,home,away,2,1
2025-04-15,away,away,4,top,0,p-away-14,81,99,14.0,102.2,0.6,183.2,home,away,2,1
2025-04-15,away,away,4,top,0,p-away-14,85,99,12.0,98.2,0.5,183.2,home,away,2,1
2025-04-16,home,home,1,bottom,0,p-home-15,0,99,0.0,183.2,1.0,183.2,home,away,4,3
2025-04-16,home,home,1,bottom,0,p-home-15,8,99,3.0,175.2,1.0,183.2,home,away,4,3
2025-04-16,home,home,1,bottom,0,p-home-15,16,99,1.0,167.2,0.9,183.2,home,away,4,3
2025-04-16,home,home,1,bottom,0,p-home-15,25,99,4.0,158.2,0.9,183.2,home,away,4,3
2025-04-16,home,home,1,bottom,0,p-home-15,29,99,2.0,154.2,0.8,183.2,home,away,4,3
2025-04-16,away,away,1,top,0,p-away-15,0,99,0.0,183.2,1.0,183.2,home,away,4,3
2025-04-16,away,away,1,top,0,p-away-15,5,99,0.0,178.2,1.0,183.2,home,away,4,3
2025-04-16,away,away,1,top,0,p-away-15,9,99,-2.0,174.2,1.0,183.2,home,away,4,3
2025-04-16,away,away,1,top,0,p-away-15,13,99,-5.0,170.2,0.9,183.2,home,away,4,3
2025-04-16,away,away,1,top,0,p-away-15,18,99,-4.0,165.2,0.9,183.2,home,away,4,3
2025-04-16,away,away,1,top,0,p-away-15,23,99,-3.0,160.2,0.9,183.2,home,away,4,3
2025-04-16,away,away,1,top,0,p-away-15,27,99,-5.0,156.2,0.9,183.2,home,away,4,3
2025-04-16,home,home,2,bottom,0,p-home-15,37,99,5.0,146.2,0.8,183.2,home,away,4,3
2025-04-16,home,home,2,bottom,0,p-home-15,43,99,6.0,140.2,0.8,183.2,home,away,4,3
2025-04-16,home,home,2,bottom,0,p-home-15,51,99,9.0,132.2,0.7,183.2,home,away,4,3
2025-04-16,home,home,2,bottom,0,p-home-15,56,99,7.0,127.2,0.7,183.2,home,away,4,3
2025-04-16,away,away,2,top,0,p-away-15,32,99,-4.0,151.2,0.8,183.2,home,away,4,3
2025-04-16,away,away,2,top,0,p-away-15,37,99,-3.0,146.2,0.8,183.2,home,away,4,3
2025-04-16,away,away,2,top,0,p-away-15,41,99,-5.0,142.2,0.8,183.2,home,away,4,3
2025-04-16,away,away,2,top,0,p-away-15,45,99,-8.0,138.2,0.8,183.2,home,away,4,3
2025-04-16,away,away,2,top,0,p-away-15,54,99,-5.0,129.2,0.7,183.2,home,away,4,3
2025-04-16,away,away,2,top,0,p-away-15,60,99,-5.0,123.2,0.7,183.2,home,away,4,3
2025-04-16,away,away,2,top,0,p-away-15,65,99,-7.0,118.2,0.6,183.2,home,away,4,3
2025-04-16,away,away,2,top,1,p-away-15,72,99,-12.0,111.2,0.6,183.2,home,away,4,3
2025-04-16,home,home,3,bottom,-1,p-home-15,65,99,12.0,118.2,0.6,183.2,home,away,4,3
2025-04-16,home,home,3,bottom,-1,p-home-15,71,99,12.0,112.2,0.6,183.2,home,away,4,3
2025-04-16,home,home,3,bottom,-1,p-home-15,75,99,10.0,108.2,0.6,183.2,home,away,4,3
2025-04-16,home,home,3,bottom,-1,p-home-15,83,99,9.0,100.2,0.5,183.2,home,away,4,3
2025-04-16,home,home,3,bottom,0,p-home-15,87,99,5.0,96.2,0.5,183.2,home,away,4,3
2025-04-16,away,away,3,top,-1,p-away-15,75,99,-7.0,108.2,0.6,183.2,home,away,4,3
2025-04-16,away,away,3,top,-1,p-away-15,82,99,-4.0,101.2,0.6,183.2,home,away,4,3
2025-04-16,away,away,3,top,-1,p-away-15,87,99,-3.0,96.2,0.5,183.2,home,away,4,3
2025-04-17,home,home,1,bottom,0,p-home-16,0,80,0.0,148.0,1.0,148.0,home,away,4,3
2025-04-17,home,home,1,bottom,0,p-home-16,7,80,0.0,141.0,1.0,148.0,home,away,4,3
2025-04-17,home,home,1,bottom,0,p-home-16,12,80,1.0,136.0,0.9,148.0,home,away,4,3
2025-04-17,home,home,1,bottom,0,p-home-16,17,80,2.0,131.0,0.9,148.0,home,away,4,3
2025-04-17,away,away,1,top,0,p-away-16,0,67,0.0,124.0,1.0,124.0,home,away,4,3
2025-04-17,away,away,1,top,0,p-away-16,5,67,0.0,119.0,1.0,124.0,home,away,4,3
2025-04-17,away,away,1,top,0,p-away-16,12,67,-2.0,112.0,0.9,124.0,home,away,4,3
2025-04-17,away,away,1,top,0,p-away-16,17,67,-5.0,107.0,0.9,124.0,home,away,4,3
2025-04-17,away,away,1,top,0,p-away-16,21,67,-4.0,103.0,0.8,124.0,home,away,4,3
2025-04-17,away,away,1,top,0,p-away-16,25,67,-3.0,99.0,0.8,124.0,home,away,4,3
2025-04-17,away,away,1,top,0,p-away-16,29,67,-5.0,95.0,0.8,124.0,home,away,4,3
2025-04-17,home,home,2,bottom,0,p-home-16,24,80,8.0,124.0,0.8,148.0,home,away,4,3
2025-04-17,home,home,2,bottom,0,p-home-16,28,80,8.0,120.0,0.8,148.0,home,away,4,3
2025-04-17,home,home,2,bottom,0,p-home-16,37,80,6.0,111.0,0.8,148.0,home,away,4,3
2025-04-17,home,home,2,bottom,0,p-home-16,41,80,6.0,107.0,0.7,148.0,home,away,4,3
2025-04-17,home,home,2,bottom,0,p-home-16,46,80,7.0,102.0,0.7,148.0,home,away,4,3
2025-04-17,home,home,2,bottom,0,p-home-16,50,80,7.0,98.0,0.7,148.0,home,away,4,3
2025-04-17,home,home,2,bottom,1,p-home-16,55,80,3.0,93.0,0.6,148.0,home,away,4,3
2025-04-17,home,home,2,bottom,1,p-home-16,59,80,1.0,89.0,0.6,148.0,home,away,4,3
2025-04-17,home,home,2,bottom,1,p-home-16,64,80,2.0,84.0,0.6,148.0,home,away,4,3
2025-04-17,home,home,2,bottom,1,p-home-16,68,80,0.0,80.0,0.5,148.0,home,away,4,3
2025-04-17,away,away,2,top,-2,p-away-16,35,67,0.0,89.0,0.7,124.0,home,away,4,3
2025-04-17,away,away,2,top,-2,p-away-16,40,67,0.0,84.0,0.7,124.0,home,away,4,3
2025-04-17,away,away,2,top,-2,p-away-16,43,67,1.0,81.0,0.7,124.0,home,away,4,3
2025-04-17,away,away,2,top,-2,p-away-16,48,67,-1.0,76.0,0.6,124.0,home,away,4,3
2025-04-17,away,away,2,top,-2,p-away-16,53,67,0.0,71.0,0.6,124.0,home,away,4,3
2025-04-17,away,away,3,top,-2,p-away-16,56,67,1.0,68.0,0.5,124.0,home,away,4,3
2025-04-17,away,away,3,top,-2,p-away-16,59,67,2.0,65.0,0.5,124.0,home,away,4,3
2025-04-18,home,home,1,bottom,0,p-home-17,0,99,0.0,183.2,1.0,183.2,home,away,1,2
2025-04-18,home,home,1,bottom,0,p-home-17,8,99,-2.0,175.2,1.0,183.2,home,away,1,2
2025-04-18,home,home,1,bottom,0,p-home-17,14,99,-1.0,169.2,0.9,183.2,home,away,1,2
2025-04-18,home,home,1,bottom,0,p-home-17,18,99,-1.0,165.2,0.9,183.2,home,away,1,2
2025-04-18,home,home,1,bottom,0,p-home-17,22,99,0.0,161.2,0.9,183.2,home,away,1,2
2025-04-18,away,away,1,top,0,p-away-17,0,74,0.0,136.9,1.0,136.9,home,away,1,2
2025-04-18,away,away,1,top,0,p-away-17,9,74,-1.0,127.9,0.9,136.9,home,away,1,2
2025-04-18,away,away,1,top,0,p-away-17,16,74,-2.0,120.9,0.9,136.9,home,away,1,2
2025-04-18,away,away,1,top,0,p-away-17,20,74,-1.0,116.9,0.9,136.9,home,away,1,2
2025-04-18,home,home,2,bottom,0,p-home-17,28,99,1.0,155.2,0.8,183.2,home,away,1,2
2025-04-18,home,home,2,bottom,0,p-home-17,33,99,2.0,150.2,0.8,183.2,home,away,1,2
2025-04-18,home,home,2,bottom,0,p-home-17,38,99,0.0,145.2,0.8,183.2,home,away,1,2
2025-04-18,home,home,2,bottom,0,p-home-17,45,99,3.0,138.2,0.8,183.2,home,away,1,2
2025-04-18,away,away,2,top,0,p-away-17,26,74,-3.0,110.9,0.8,136.9,home,away,1,2
2025-04-18,away,away,2,top,0,p-away-17,30,74,-2.0,106.9,0.8,136.9,home,away,1,2
